Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code, Purchase Unit Code,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Image,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6,HSN Code,Secondary Name,Supplier Name,Supplier Part No,Supplier Price
Whole frozen robalo 2-4 lb 50 lbs box ( 22.68 kgs),PRO2421500,code128,,PE16,LB,LB,LB,55,55.16,50,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Iwp frozen wg  pacific lane snapper crop 1/2-3/4 20 lb box,PLS1101200,code128,,PE16,LB,LB,LB,20,22.12,20,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen co.treated ggs pacific silk snapper 1/2- 1 lb 10 lb box,PSS1106106,code128,,PE16,UND,UND,UND,10,10,10,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Sardina gallera  importada 100gr - 200gr / 44 lb box,OSG1002002100,code128,,PE16,LB,LB,LB,44,1,1,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Sardina caballa congelada importada 100gr - 200gr / 44 lb box,OSC1002002100,code128,,PE16,LB,LB,LB,44,45.16,1,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Botella  (atun) entera  congelada  importada  100gr - 200gr / 44 lb box,OBO1002002100,code128,,PE16,LB,LB,LB,44,45.16,44,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Filete de robalo con piel 5-7  lb ivp tratado con co 30 lb (13.61 kgs) cj,PRO5710300,code128,,PE16,LB,LB,LB,30,33.12,30,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
"Frozen tilapia fillets, 80% nw size 5/7 oz,iqf 22 lb ",OTL5721100,code128,,PE16,LB,LB,LB,22,22,22,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
"Frozen tilapia  fillet, size  3/5 oz, 80% nw, pack  bulk 10 lb",OTL3521100,code128,,PE16,LB,LB,LB,10,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Whole frozen caribbean corvina 1/2-1 lb 20lb box,CCO1121200,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen skin on portions pacific rock snapper s/t 10 lb box,PRS0009100,code128,,PE16,LB,LB,LB,10,11.36,10,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen co treated ggs pacific lane snapper 1/2-1 lb 10lb box,PLS1106106,code128,,PE16,LB,LB,LB,10,11.36,10,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen skinless portion  pacific mahi mahi 8 onz 10lb box,PMM0843100,code128,,PE16,LB,LB,LB,10,11.36,10,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen skinless portion  pacific mahi mahi 6 onz 10lb box,PMM0643100,code128,,PE16,LB,LB,LB,10,11.36,10,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Iwp cabeza de groupers s/t caja granel 50 lbs,OGR098500,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen skinless fillets co treated pacific parrot fish 8-10 oz 10lb box,PPF8109100,code128,,PE16,LB,LB,LB,10,10,10,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen  skinless fillets co treated pacific corvina 3-5 lbs 50lb box,PCO3509500,code128,,PE16,LB,LB,LB,50,0,50,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Sub producto other recorte pescado carne blanca s/t 20lb box,ORE098200,code128,,PE16,LB,LB,LB,20,22.12,20,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen skinless fillets co treated trigger fish 6-8 oz 10lb box,CTQ6811100,code128,,PE16,LB,LB,LB,10,0,10,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen skinless portion  pacific mahi mahi 4 onz 10lb box,PMM0443100,code128,,PE16,LB,LB,LB,10,11.36,10,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Camaron cola  white shrimp 31-35 4lb block,OWH3518040,code128,,CM05,LB,LB,LB,4,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Fresh skinless fillets caribbean red grouper 3-5 lbs 80lb box,CRG3503800,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Fresh skinless fillets caribbean red grouper 1-3 lbs 80lb box,CRG1303800,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Whole frozen iwp caribbean king fish 5-10 lb 50lb box,CKF5121500,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Whole frozen iwp caribbean king fish 10-up lb 50lb box,CKF1021500,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen co treated skinless fillets  caribbean tripple tail 4-8 oz 30lb box,CTR4809300,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen co treated skinless fillets  caribbean tripple tail 8-16 oz 30lb box,CTR8109300,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Fresh caribbean red grouper 5-10 lbs 30lb box,CRG5101300,code128,,PE16,LB,LB,LB,0,0,30,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen skinless fillets co treated pacific atun 1-3 lbs 30lb box,PAT1309300,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Iwp frozen tail caribbean lobster 5 onz 10 lb box delaisla,CLO0523108,code128,,LB12,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,,,,Productos Terminados,,,,,,,,,
"Iwp frozen tail ""bcf"" caribbean lobster 6 onz 10 lb box delaisla",CLO0624108,code128,,LB12,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,,,,Productos Terminados,,,,,,,,,
"Iwp frozen tail ""bcf"" caribbean lobster 7 onz 10 lb box delaisla",CLO0724108,code128,,LB12,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,,,,Productos Terminados,,,,,,,,,
"Iwp frozen tail ""bcf"" caribbean lobster 8 onz 10 lb box delaisla",CLO0824108,code128,,LB12,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,,,,Productos Terminados,,,,,,,,,
"Iwp frozen tail ""bcf"" caribbean lobster 9 onz 10 lb box delaisla",CLO0924108,code128,,LB12,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,,,,Productos Terminados,,,,,,,,,
Fresh pacific tripple tail s/t 80lb box,PTR0001800,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Hlso other white  shrimp 26-30 40lb master,OWH23184040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso other white  shrimp 31-35 40lb master,OWH33184040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean white shrimp 31-35 40lb master,CWH3318400,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean white shrimp 31-35 4lb block,CWH3318040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean white shrimp u15 40lb master bcf,CWH1518406,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean white shrimp 16-20 40lb master bcf,CWH1618406,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean white shrimp 21-25 40lb master bcf,CWH2218406,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean white shrimp 26-30 40lb master bcf,CWH2318406,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean pink shrimp u15 40lb master bcf,CPI1518406,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean pink shrimp 16-20 40lb master bcf,CPI1618406,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean pink shrimp 21-25 40lb master bcf,CPI2218406,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean pink shrimp 26-30 40lb master bcf,CPI2318406,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean pink shrimp 31-35 40lb master bcf,CPI3318406,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean pink shrimp u15 40lb master,CPI1518400,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean pink shrimp 16-20 40lb master,CPI1618400,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean pink shrimp 21-25 40lb master,CPI2218400,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean pink shrimp 26-30 40lb master,CPI2318400,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean pink shrimp 31-35 40lb master,CPI3318400,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Ivp frozen co treated wg scaled pacific lane snapper 1-2 lbs 10lb box,PLS1205100,code128,,PE16,LB,LB,LB,10,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Hlso caribbean pink shrimp 36-40 40lb master,CPI3418400,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean pink shrimp 36-40 40lb master bcf,CPI3418406,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean pink shrimp 41-50 40lb master,CPI4518400,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean pink shrimp 51-60 40lb master,CPI5618400,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean pink shrimp 51-60 40lb master bcf,CPI5618406,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean pink shrimp bks 40lb master,CPIBKS18400,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean pink shrimp 51-60 4lb block bcf,CPI5618046,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Fresh caribbean vermilion snapper 1-2 lb 80lb box,CVS1201800,code128,,PE16,LB,LB,LB,0,0,80,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Fresh caribbean vermilion snapper 2-4 lb 80lb box,CVS2401800,code128,,PE16,LB,LB,LB,0,0,80,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Fresh caribbean queen snapper 4-6 lb 80lb box,CQS4601800,code128,,PE16,LB,LB,LB,0,0,80,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen co treated ggs pacific lane snapper 4-6 lb 30lb box,PLS4606300,code128,,PE16,LB,LB,LB,30,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Hlso caribbean white shrimp bks 40lb master bcf,CHWBKS18406,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Robalo entero congelado  12-up lbs 50lb caja (22.68 kg ),PRO1021500,code128,,PE16,LB,LB,LB,50,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Fresh h&g pacific pez espada s/t 80lb box,PPE0002110,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Whole  frozen ivp co treated  pacific lane snapper 1-2 lb   10 lb box,PLS1241100,code128,,PE16,LB,LB,LB,10,10,10,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Filete de robalo con piel 1-2 lbs con co 30lb (13.61 kgs) cj,CRO1210300,code128,,PE16,LB,LB,LB,30,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Fresh pacific lane snapper 1.7-2.2 lb 8olb box,PLS1701800,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Robalo entero congelado 12-15 lb 50lb caja (22.68 kg),CRO1421500,code128,,PE16,LB,LB,LB,50,55.16,50,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Robalo entero congelado 15-up lbs 50lb caja (22.68 kg ),CRO1521500,code128,,PE16,LB,LB,LB,50,55.16,50,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Robalo entero congelado 8-10 lbs 50lb caja (22.68 kg),CRO8121500,code128,,PE16,LB,LB,LB,50,55.16,50,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Robalo entero congelado 10-12  lbs 50lb caja (22.68 kg ),CRO1321500,code128,,PE16,LB,LB,LB,50,55.16,50,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Fresh caribbean tripple tail 1-2 lbs 80lb box,CTR1201800,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Fresh caribbean tripple tail 2-4 lbs 80lb box,CTR2401800,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Fresh caribbean tripple tail 4-6 lbs 80lb box,CTR4601800,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Fresh caribbean tripple tail 6-up 80lb box,CTR0601800,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen co treated ggs pacific lane snapper 1-2 lb 10lb box,PLS1206100,code128,,PE16,LB,LB,LB,10,11.36,10,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Camaron cola 26-30 clase b iqf sin glaseo / bolsa 20 kg,OCCB2318200,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Camaron cola 31-35 clase b iqf sin glaseo / bolsa 20 kg,OCCB3318200,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Camaron cola 36-40 clase b iqf sin glaseo / bolsa 20 kg,OCCB3418200,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Camaron cola 41-50 clase b iqf sin glaseo / bolsa 20 kg,OCCB4518200,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Ivp frozen co treated ggs caribbean yellow eye snapper 1/2-1 lb 10lb box,CYE1106100,code128,,PE16,LB,LB,LB,10,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Fresh caribbean red snapper 4-6 lb 80 lb box,CRP4601800,code128,,PE16,LB,LB,LB,0,0,80,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Camaron cola 21-25 clase b iqf sin glaseo / bolsa 20 kg,OCCB2218200,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean white shrimp 71-90 lb block,CWH7918043,code128,,CM05,LB,LB,LB,4,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Fresh skin on fillets co treated pacific lane snapper  8-16 onz 30 lb box,PLS1004300,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Fresh skin on fillets co treated pacific lane snapper  1-3 lb 30 lb box,PLS1304300,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Iqf frozen pieces  pacific mahi mahi 2-3 onz 10lb box,PMM2344100,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Hlso caribbean brown shrimp 21-25 bcf 40lb master,CBR2299400,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean brown shrimp 26-30 bcf 40lb master,CBR2399400,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean brown shrimp 31-35 bcf 40lb master,CBR3399400,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean brown shrimp 41-50 bcf 40lb master,CBR4599400,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean brown shrimp 71-90 bcf 40 lb master,CBR7999400,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean brown shrimp 26-30 4lb block,CBR2399040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean brown shrimp 31-35 bcf 4lb block,CBR3399040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean brown shrimp 71-90 bcf 4lb block,CBR7999040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Ivp frozen skin on fillet robalo 300-900 gr 30 lb box (13.61 kg),PRO3949300,code128,,PE16,LB,LB,LB,30,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Hlso caribbean white shrimp 71-90 bcf 40 lb master,CWH7918406,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean pink shrimp 71-90 bcf 40lb master,CPI7918406,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean white shrimp 41-50 bcf 40lb master,CWH4518404,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Whole  frozen  ivp co treated pacific  yellow  snapper 1-2 lbs 30lb box,PYS1221300,code128,,PE16,LB,LB,LB,30,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Whole frozen ivp co treated pacific yellow snapper 2-4 lbs 30lb box,PYS2421300,code128,,PE16,LB,LB,LB,30,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Whole frozen ivp co treated pacific yellow snapper 4-6 lbs 30lb box,PYS4621300,code128,,PE16,LB,LB,LB,30,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Whole  frozen  ivp co treated  pacific  yellow  snapper 6-8 lbs 50lb box,PYS6806500,code128,,PE16,LB,LB,LB,50,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Whole  frozen  ivp co treated pacific yellow  snapper 8-10 lbs 50lb box,PYS8106500,code128,,PE16,LB,LB,LB,50,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen skin on fillet co treated guacamayo snapper 1-5 lb 30 lb box,PGS1510300,code128,,PE16,LB,LB,LB,30,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen skin on fillet co treated dog snapper 1-5 lb 30 lb box,PDS1510300,code128,,PE16,LB,LB,LB,30,33.12,30,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen skin on fillet co treated dog snapper s/t 10 lb box,PDS0010100,code128,,PE16,LB,LB,LB,10,11.36,10,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
"Huachinango entero  500gr-up tratado  con  co, ivp  30lb caja",PSS1021300,code128,,PE16,LB,LB,LB,30,33.12,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
"Filete de  huachinango con piel 170gr-up tratado con  co, ivp 10lb caja",PSS0607100,code128,,PE16,LB,LB,LB,10,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen skin on fillet co treated guacamayo snapper s/t 10 lb box,PGS0010100,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Fresh h&g pacific atun 60-up lbs 80lb box,PAT6002800,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Fresh h&g pacific atun 5-10 lbs 80lb box,PAT5102800,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Hlso caribbean white shrimp 36-40 4lb block,CWH3418040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean brown shrimp 36-40 4lb block bcf,CBR3499040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Fresh caribbean yellow edge grouper 5-8 lb 80lb box,CYG5801800,code128,,PE16,LB,LB,LB,0,0,80,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Fresh caribbean yellow edge grouper 8-20 lb 80lb box,CYG8201800,code128,,PE16,LB,LB,LB,0,0,80,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen skin on fillet co treated yellow eye snapper 3-5 lb 20lb box,CYE3509200,code128,,PE16,LB,LB,LB,20,22.12,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Fresh caribbean yellow egde grouper 20-up lb 80lb box,CYG2001800,code128,,PE16,LB,LB,LB,0,0,80,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Calamar entero s/t 20lb box,OCA0038200,code128,,CA01,LB,LB,LB,20,22.12,0,SIN IVA,inclusive,no_image.png,,,,Productos Terminados,,,,,,,,,
Fresh skinless fillets pacific parrot fish 80lb box,PPF0004800,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen  co treated skin on fillets pacific lane snapper 4-6 oz 30lb box,PLS4610300,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen co treated skin on fillets pacific lane snapper 6-8oz 30lb box,PLS6810300,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen  co treated skin on fillets pacific lane snapper 8-10 oz 30lb box,PLS8110300,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Fresh caribbean yellowtail snapper 1.7-2.1 lb 3olb box,CYT1701300,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen skin on fillet co treated yellow eye snapper 6-8 oz 10lb box,CYE6809100,code128,,PE16,LB,LB,LB,10,11.36,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen skin on fillet co treated yellow eye snapper 8-10 oz 10lb box,CYE8109100,code128,,PE16,LB,LB,LB,10,11.36,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen skin on fillet co treated yellow eye snapper 10-12 oz 10lb box,CYE1009100,code128,,PE16,LB,LB,LB,10,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen skin on fillet co treated yellow eye snapper 12-14 oz 10lb box,CYE1209100,code128,,PE16,LB,LB,LB,10,11.36,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen skin on fillet co treated yellow eye snapper 14-16 oz 20lb box,CYE1409200,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen skin on fillet co treated yellow eye snapper 1-3 lb 20lb box,CYE1309200,code128,,PE16,LB,LB,LB,20,20,20,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
P&d caribbean pink shrimp bkm 4lb block,CPIBKS2004,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
