Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code, Purchase Unit Code,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Image,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6,HSN Code,Secondary Name,Supplier Name,Supplier Part No,Supplier Price
Filete de Basa bolsa 2 lb,OBA5709002,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,2,2,,,,,,,,
FILETE DE BASA 5-7 ONZ 22 LB BOX,OBA5709022,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,22,23.5,,,,,,,,
FRESH CARIBEAN RED SNAPPER 10 -UP LBS 80 BOX,CRP1001800,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,0,0,,,,,,,,
IVP FROZEN SKINLESS FILLETS CARIBBEAN HOG FISH 2-4 ONZ 10LB BOX,CHF2411100,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,10,11.36,,,,,,,,
IVP FROZEN CO TREATED SKINLESS FILLETS CARIBBEAN HOG FISH 4-6 ONZ 10LB BOX,CHF4611100,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,10,11.36,,,,,,,,
IVP FROZEN CO TREATED SKINLESS FILLETS CARIBBEAN HOG FISH 6-8 OZ 10LB BOX,CHF6811100,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,10,11.36,,,,,,,,
IWP FROZEN CO TREATED GGS PACIFIC GUACAMAYO SNAPPER 4-6 LBS 50LB BOX,PGS4609500,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,0,0,,,,,,,,
IVP Frozen Skinless Fillets CO Treated Pacific robalo 3-5 lbs 50lb Box,PRO3509500,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,0,0,,,,,,,,
IVP Frozen Skinless Fillets CO Treated Caribbean Tripple Tail 2-4 onz 10lb Box,CTR2409100,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,10,11.36,,,,,,,,
IVP Frozen Skinless Fillets CO Treated Caribbean Tripple Tail 4-6 onz 10lb Box,CTR4609100,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,10,11.36,,,,,,,,
IVP Frozen Skinless Fillets CO Treated Caribbean Tripple Tail 6-8 oz 10lb Box,CTR6809100,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,10,11.36,,,,,,,,
IVP Frozen Skinless Fillets CO Treated Caribbean Tripple Tail 8-10 ONZ 10lb Box,CTR8109100,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,10,11.36,,,,,,,,
IVP Frozen Skinless Fillets CO Treated Pacific ATUN 3-5 lbs 30lb Box,PAT3509300,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,0,0,,,,,,,,
IVP Frozen Skinless Fillets CO Treated Pacific ATUN 5-7 lbs 30lb Box,PAT5709300,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,0,0,,,,,,,,
IVP Frozen Skinless Fillets CO Treated Pacific ROBALO 2-3 lbs 50lb Box,PRO2309500,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,0,0,,,,,,,,
IVP Trozos de Robalo Fresco Bolsa de 1.5 lib,CRO1531800,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,0,0,,,,,,,,
HLSO OTHER WHITE SHRIMP 51-60 4LB BLOCK B,OWH5618049,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,0,0,,,,,,,,
HLSO OTHER WHITE SHRIMP 61-70 4LB BLOCK B,OWH6718049,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,0,0,,,,,,,,
P&D WHITE SHRIMP 36-40 4LB BLOCK,OWH3420040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,0,0,,,,,,,,
HLSO CARIBBEAN PINK SHRIMP 41-50 4LB BLOCK BCF,CPI4518046,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,4,4,,,,,,,,
HLSO CARIBBEAN PINK SHRIMP 41-50 40LB MASTER BCF,CPI4518406,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,40,40,,,,,,,,
HLSO CARIBBEAN PINK SHRIMP 71-90 4LB BLOCK BCF,CPI7918046,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,4,4,,,,,,,,
HLSO CARIBBEAN PINK SHRIMP BKS 4LB BLOCK BCF,CPIBKS18046,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,4,4,,,,,,,,
HLSO CARIBBEAN PINK SHRIMP BKS 40LB MASTER BCF,CPIBKS18406,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,40,40,,,,,,,,
Frozen Skinless Fillets Other Basa 5-7 onz 22lb Box(10 kg),OBS5750220,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,22,23.5,,,,,,,,
Filete de Tiburón S/T 1lb bolsa,CTI0011001,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1,1,,,,,,,,
Filete de Corvina 4-6 onz 1lb bolsa,PCO4611001,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1,1,,,,,,,,
Camarón Cola talla 31-35 1lb bolsa,OWH3318001,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,1,1,,,,,,,,
Camarón Cola 41-50 1lb bolsa,OWH4518001,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,1,1,,,,,,,,
Camarón Cola talla U10 1 lb bolsa,OWH1018001,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,10,12.12,,,,,,,,
Filete de Bagre S/T 1lb bolsa,CCF0011001,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1,1,,,,,,,,
Anillos de calamar 1lb bolsa,OCA0011001,code128,,CA01,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,,,,10,12.12,,,,,,,,
Mariscada bolsa 1lb,PMA0000001,code128,,MX14,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,MX14,,,10,12.12,,,,,,,,
Camarón Cola talla U10  1lb bolsa 20lb caja,OWH1018120,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,20,20,,,,,,,,
Filete de Bagre S/T 2lb bolsa Caja 20lb,CCF0011020,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,20,20,,,,,,,,
Filete de Atún S/T  bolsa1lb caja 20lb,PAT0009020,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,20,20,,,,,,,,
Sopa Marinera bolsa 3 lb,PSS3000000,code128,,MX14,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,MX14,,,3,3,,,,,,,,
FROZEN 100% CLEAN QUEEN CONCH 50LBS MASTER,CCH0037500,code128,,CR11,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,,,,50,64.5,,,,,,,,
FROZEN 100% CLEAN QUEEN CONCH TRIMMINGS 50LBS MASTER,CTM0037500,code128,,CR11,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,,,,50,64.5,,,,,,,,
Fresh GGS Pacific Black Grouper 5-10 lbs 80lb Box,PBG5102800,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,80,80,,,,,,,,
Yellowtail Snapper Entero U-1/2LB 2lb bolsa,CYT0139500,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,2,2,,,,,,,,
Fresh Caribbean Red Grouper 5-10 lbs 80lb Box,CRG5101800,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,80,80,,,,,,,,
Filete de Tilapia S/T 1lb bolsa,CTL0011001,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1,12.12,,,,,,,,
Filete de Pargo Sin Piel bolsa 1lb,POS0011001,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1,1,,,,,,,,
Yellowtail Snapper Entero 1/2-1LB 2lb bolsa,CYT1121027,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,2,2,,,,,,,,
Yellowtail Snapper Entero S/T 2lb bolsa,CYT0021027,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,2,2,,,,,,,,
Yellowtail Snapper Entero U-1/2LB 2lb bolsa,CYT0121027,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,2,2,,,,,,,,
Sopa Marinera 2lb bolsa,PSS0000027,code128,,MX14,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,MX14,,,2,2,,,,,,,,
Tentaculos Pulpo 2lb bolsa,OCA0038027,code128,,PU74,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,,,,20,22.12,,,,,,,,
Camarón Cola 91-110 1lb bolsa,OWH9118017,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,10,12.12,,,,,,,,
Camaron P&D 31-35 bolsa 1.5 lb,OWH3320015,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,1.5,25.62,,,,,,,,
Camarón Pelado 41-50 1.5 lb,OWH4520015,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,1.5,1.5,,,,,,,,
Camaron Precocido 41-50 bolsa 1.5 lb,OWH4521015,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,1.5,25.62,,,,,,,,
Porciones de Corvina bolsa 1.5 lb,PCO0043015,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1.5,25.62,,,,,,,,
Medallones  Robalo S/T bolsa 2 lb,PRO1035020,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,2,2,,,,,,,,
Pargo Entero 1/2-3/4 lb bolsa 2lb,POS1306020,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1,1,,,,,,,,
Camaron P&D 51-60 bolsa 1.5 lb,OWH5620015,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,1.5,1.5,,,,,,,,
Filete de Robalo 6-8 1.5 lb,PRO6846150,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1.5,1.5,,,,,,,,
"Filete de Bagre S/T Caja 20lb - ""B""",CCF0011299,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,20,20,,,,,,,,
"Filete de DORADO 10-16 Oz con Gas ""B""",PMM1009299,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1,1,,,,,,,,
"Piezas de Dorado 2-4 Oz ""B""",PMM2448199,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1,1,,,,,,,,
"Filete con piel robalo 2-3 lb  ""B""",PRO2349399,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1,1,,,,,,,,
IVP FROZEN CO TREATED SKIN ON FILLETS CARIBBEAN YELLOWTAIL SNAPPER 4-6 OZ 10LB BOX,CYT4607100,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,10,11.36,,,,,,,,
Sopa Marinera 1.5 lb,PSS1750150,code128,,MX14,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,MX14,,,1.5,1.5,,,,,,,,
Filete de Tilapia Delaisla 1.5 lb Bolsa,PTL5711150,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1.5,25.62,,,,,,,,
Camarón Cola 21-25  Delaisla  1.5 lb Bolsa,OWH2218150,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,1.5,1.5,,,,,,,,
"Filete de Red Grouper 6-10 Oz con Gas ""B""",CRG6109299,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1,1,,,,,,,,
IVP FROZEN  GGS CARIBBEAN YELLOWTAIL SNAPPER 1.5-2.0 LBS 30LB BOX,CYT5232300,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,30,25.62,,,,,,,,
IVP FROZEN SKINLESS FILLETS CO TREATED TRIGGER FISH 4-6 OZ 10LB BOX,CQT4611100,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,10,11.36,,,,,,,,
IVP FROZEN SKINLESS FILLETS CO TREATED TRIGGER FISH 6-8 OZ 10LB BOX,CQT6811100,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,10,11.36,,,,,,,,
Filete de Bagre 1.5 lb,CCF0011150,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1.5,1.5,,,,,,,,
Filte de Tiburón 1.5 lb,CTI0011150,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1.5,1.5,,,,,,,,
Filete de Basa 1.5 lb,OBA5709150,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1.5,1.5,,,,,,,,
Tentáculos de Calamar Estilo Pulpo1.5 lb,OCA0038150,code128,,CA01,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,,,,1.5,1.5,,,,,,,,
Medallones de Macarella 1.5 lb,OMA0022150,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1.5,1.5,,,,,,,,
Camarón Cola 31-35 1.5 lb,OWH3318150,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,22.5,25.62,,,,,,,,
Camarón Cola 41-50 1.5 lb,OWH4518150,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,1.5,1.5,,,,,,,,
Camarón Cola 91-110 Delaisla 1.5 lb Bolsa,OWH9118150,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,1.5,25.62,,,,,,,,
Filete de Corvina 4-6 oz Delaisla 1.5 lb Bolsa,PCO4611150,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1.5,25.62,,,,,,,,
Filete de Corvina 1.5 lb,PCO6811150,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,22.5,25.62,,,,,,,,
Mariscada Delaisla 1.5 lb Bolsa,PMA0000150,code128,,MX14,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,MX14,,,1.5,25.62,,,,,,,,
Filete de Mero 6 oz Delaisla  1.5 lb Bolsa,PME6109150,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,22.5,25.62,,,,,,,,
Filetito de Dorado 2-4 oz  Delaisla 1.5 lb Bolsa,PMM2448150,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1.5,25.62,,,,,,,,
Pargo Entero 1/4-1/2 Delaisla 1.5 lb Bolsa,POS1306150,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1.5,25.62,,,,,,,,
Filete de Pargo sin piel Delaisla  1.5 lb Bolsa,POS6849150,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1.5,25.62,,,,,,,,
Medallones de Robalo 1.5 lb,PRO1035150,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1.5,1.5,,,,,,,,
WHOLE FROZEN ROBALO 2-4 LB 50 LBS BOX ( 22.68 KGS),PRO2421500,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,55,55.16,,,,,,,,
IWP FROZEN WG  PACIFIC LANE SNAPPER CROP 1/2-3/4 20 LB BOX,PLS1101200,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,20,22.12,,,,,,,,
IVP Frozen Co.Treated GGS Pacific Silk Snapper 1/2- 1 LB 10 LB Box,PSS1106106,code128,,PE16,UND,UND,UND,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,10,10,,,,,,,,
Sardina Gallera  Importada 100gr - 200gr / 44 LB BOX,OSG1002002100,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,44,1,,,,,,,,
Sardina Caballa Congelada Importada 100gr - 200gr / 44 LB BOX,OSC1002002100,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,44,45.16,,,,,,,,
Botella  (Atun) Entera  Congelada  Importada  100gr - 200gr / 44 LB BOX,OBO1002002100,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,44,45.16,,,,,,,,
FILETE DE ROBALO CON PIEL 5-7  LB IVP TRATADO CON CO 30 LB (13.61 KGS) CJ,PRO5710300,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,30,33.12,,,,,,,,
"Frozen Tilapia Fillets, 80% NW Size 5/7 OZ,IQF 22 lb ",OTL5721100,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,22,22,,,,,,,,
"Frozen Tilapia  Fillet, Size  3/5 OZ, 80% NW, Pack  Bulk 10 LB",OTL3521100,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,10,0,,,,,,,,
WHOLE FROZEN CARIBBEAN CORVINA 1/2-1 LB 20LB BOX,CCO1121200,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,0,0,,,,,,,,
IVP FROZEN SKIN ON PORTIONS PACIFIC ROCK SNAPPER S/T 10 LB BOX,PRS0009100,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,10,11.36,,,,,,,,
IVP Frozen CO Treated GGS pacific Lane Snapper 1/2-1 lb 10lb Box,PLS1106106,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,10,11.36,,,,,,,,
Ivp Frozen Skinless Portion  Pacific Mahi Mahi 8 Onz 10Lb Box,PMM0843100,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,10,11.36,,,,,,,,
Ivp Frozen Skinless Portion  Pacific Mahi Mahi 6 Onz 10Lb Box,PMM0643100,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,10,11.36,,,,,,,,
Iwp Cabeza de Groupers S/T Caja Granel 50 Lbs,OGR098500,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,0,0,,,,,,,,
IVP FROZEN SKINLESS FILLETS CO TREATED PACIFIC PARROT FISH 8-10 OZ 10LB BOX,PPF8109100,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,10,10,,,,,,,,
IVP Frozen  Skinless Fillets CO TREATED PACIFIC CORVINA 3-5 LBS 50LB BOX,PCO3509500,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,50,0,,,,,,,,
Sub Producto Other Recorte Pescado Carne Blanca S/T 20lb Box,ORE098200,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,20,22.12,,,,,,,,
IVP FROZEN SKINLESS FILLETS CO TREATED TRIGGER FISH 6-8 OZ 10LB BOX,CTQ6811100,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,10,0,,,,,,,,
Ivp Frozen Skinless Portion  Pacific Mahi Mahi 4 Onz 10Lb Box,PMM0443100,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,10,11.36,,,,,,,,
CAMARON COLA  WHITE SHRIMP 31-35 4LB BLOCK,OWH3518040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,4,0,,,,,,,,
FRESH SKINLESS FILLETS CARIBBEAN RED GROUPER 3-5 LBS 80LB BOX,CRG3503800,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,0,0,,,,,,,,
FRESH SKINLESS FILLETS CARIBBEAN RED GROUPER 1-3 LBS 80LB BOX,CRG1303800,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,0,0,,,,,,,,
WHOLE FROZEN IWP CARIBBEAN KING FISH 5-10 LB 50LB BOX,CKF5121500,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,0,0,,,,,,,,
WHOLE FROZEN IWP CARIBBEAN KING FISH 10-UP LB 50LB BOX,CKF1021500,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,0,0,,,,,,,,
IVP FROZEN CO TREATED SKINLESS FILLETS  CARIBBEAN TRIPPLE TAIL 4-8 OZ 30LB BOX,CTR4809300,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,0,0,,,,,,,,
IVP FROZEN CO TREATED SKINLESS FILLETS  CARIBBEAN TRIPPLE TAIL 8-16 OZ 30LB BOX,CTR8109300,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,0,0,,,,,,,,
Fresh Caribbean Red Grouper 5-10 lbs 30lb Box,CRG5101300,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,0,0,,,,,,,,
IVP Frozen Skinless Fillets CO Treated Pacific ATUN 1-3 lbs 30lb Box,PAT1309300,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,0,0,,,,,,,,
IWP Frozen Tail Caribbean Lobster 5 Onz 10 Lb Box DelaIsla,CLO0523108,code128,,LB12,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,,,,0,0,,,,,,,,
"IWP Frozen Tail ""BCF"" Caribbean Lobster 6 Onz 10 Lb Box DelaIsla",CLO0624108,code128,,LB12,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,,,,0,0,,,,,,,,
"IWP Frozen Tail ""BCF"" Caribbean Lobster 7 Onz 10 Lb Box DelaIsla",CLO0724108,code128,,LB12,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,,,,0,0,,,,,,,,
"IWP Frozen Tail ""BCF"" Caribbean Lobster 8 Onz 10 Lb Box DelaIsla",CLO0824108,code128,,LB12,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,,,,0,0,,,,,,,,
"IWP Frozen Tail ""BCF"" Caribbean Lobster 9 Onz 10 Lb Box DelaIsla",CLO0924108,code128,,LB12,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,,,,0,0,,,,,,,,
FRESH PACIFIC TRIPPLE TAIL S/T 80LB BOX,PTR0001800,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,0,0,,,,,,,,
HLSO OTHER WHITE  SHRIMP 26-30 40LB MASTER,OWH23184040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,0,0,,,,,,,,
HLSO OTHER WHITE  SHRIMP 31-35 40LB MASTER,OWH33184040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,0,0,,,,,,,,
HLSO CARIBBEAN WHITE SHRIMP 31-35 40LB MASTER,CWH3318400,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,0,0,,,,,,,,
HLSO CARIBBEAN WHITE SHRIMP 31-35 4LB BLOCK,CWH3318040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,0,0,,,,,,,,
HLSO CARIBBEAN WHITE SHRIMP U15 40LB MASTER BCF,CWH1518406,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,0,0,,,,,,,,
HLSO CARIBBEAN WHITE SHRIMP 16-20 40LB MASTER BCF,CWH1618406,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,0,0,,,,,,,,
HLSO CARIBBEAN WHITE SHRIMP 21-25 40LB MASTER BCF,CWH2218406,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,0,0,,,,,,,,
HLSO CARIBBEAN WHITE SHRIMP 26-30 40LB MASTER BCF,CWH2318406,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,0,0,,,,,,,,
HLSO CARIBBEAN PINK SHRIMP U15 40LB MASTER BCF,CPI1518406,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,0,0,,,,,,,,
HLSO CARIBBEAN PINK SHRIMP 16-20 40LB MASTER BCF,CPI1618406,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,0,0,,,,,,,,
HLSO CARIBBEAN PINK SHRIMP 21-25 40LB MASTER BCF,CPI2218406,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,0,0,,,,,,,,
HLSO CARIBBEAN PINK SHRIMP 26-30 40LB MASTER BCF,CPI2318406,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,0,0,,,,,,,,
HLSO CARIBBEAN PINK SHRIMP 31-35 40LB MASTER BCF,CPI3318406,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,0,0,,,,,,,,
HLSO CARIBBEAN PINK SHRIMP U15 40LB MASTER,CPI1518400,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,0,0,,,,,,,,
HLSO CARIBBEAN PINK SHRIMP 16-20 40LB MASTER,CPI1618400,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,0,0,,,,,,,,
